token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
15124,KOLTEPATIL-EQ,KOLTEPATIL,,-1,1,,NSE,5
15157,RHL-EQ,RHL,,-1,1,,NSE,5
15229,LICNFNHGP-EQ,LICNFNHGP,,-1,1,,NSE,1
15239,BIRLAMONEY-EQ,BIRLAMONEY,,-1,1,,NSE,1
16123,BHARATWIRE-EQ,BHARATWIRE,,-1,1,,NSE,1
16249,INFIBEAM-EQ,INFIBEAM,,-1,1,,NSE,1
1672,HGINFRA-EQ,HGINFRA,,-1,1,,NSE,5
1675,ITI-EQ,ITI,,-1,1,,NSE,5
16795,ARCHIDPLY-EQ,ARCHIDPLY,,-1,1,,NSE,1
16915,ZFCVINDIA-EQ,ZFCVINDIA,,-1,1,,NSE,100
16933,INDBANK-EQ,INDBANK,,-1,1,,NSE,1
16943,ASHOKAMET-EQ,ASHOKAMET,,-1,1,,NSE,1
17053,HMAAGRO-EQ,HMAAGRO,,-1,1,,NSE,1
17094,CROMPTON-EQ,CROMPTON,,-1,1,,NSE,5
17140,IDEAFORGE-EQ,IDEAFORGE,,-1,1,,NSE,5
17400,NHPC-EQ,NHPC,,-1,1,,NSE,1
17547,AMRUTANJAN-EQ,AMRUTANJAN,,-1,1,,NSE,5
17702,MIDSELIETF-EQ,MIDSELIETF,,-1,1,,NSE,1
17758,SARDAEN-EQ,SARDAEN,,-1,1,,NSE,5
17808,QUAL30IETF-EQ,QUAL30IETF,,-1,1,,NSE,1
17839,GILLANDERS-EQ,GILLANDERS,,-1,1,,NSE,1
17851,DLINKINDIA-EQ,DLINKINDIA,,-1,1,,NSE,5
17903,ABBOTINDIA-EQ,ABBOTINDIA,,-1,1,,NSE,500
17933,BEARDSELL-EQ,BEARDSELL,,-1,1,,NSE,1
17987,TRF-EQ,TRF,,-1,1,,NSE,5
18139,DOLPHIN-EQ,DOLPHIN,,-1,1,,NSE,5
18151,TVSSCS-EQ,TVSSCS,,-1,1,,NSE,1
18214,TEXMOPIPES-EQ,TEXMOPIPES,,-1,1,,NSE,1
18226,MANINFRA-EQ,MANINFRA,,-1,1,,NSE,1
18292,IVZINGOLD-EQ,IVZINGOLD,,-1,1,,NSE,5
1826,KAMATHOTEL-EQ,KAMATHOTEL,,-1,1,,NSE,5
18250,PYRAMID-EQ,PYRAMID,,-1,1,,NSE,1
18562,MITTAL-EQ,MITTAL,,-1,1,,NSE,1
18571,GNA-EQ,GNA,,-1,1,,NSE,5
18608,ZAGGLE-EQ,ZAGGLE,,-1,1,,NSE,5
18755,KALAMANDIR-EQ,KALAMANDIR,,-1,1,,NSE,1
1879,CARYSIL-EQ,CARYSIL,,-1,1,,NSE,5
18783,IDFNIFTYET-EQ,IDFNIFTYET,,-1,1,,NSE,1
18962,RAJRATAN-EQ,RAJRATAN,,-1,1,,NSE,5
18977,UNIVASTU-EQ,UNIVASTU,,-1,1,,NSE,5
19097,SILLYMONKS-EQ,SILLYMONKS,,-1,1,,NSE,1
1922,KOTAKBANK-EQ,KOTAKBANK,,-1,1,,NSE,10
1923,WEALTH-EQ,WEALTH,,-1,1,,NSE,10
19218,VALIANTLAB-EQ,VALIANTLAB,,-1,1,,NSE,1
19265,BLISSGVS-EQ,BLISSGVS,,-1,1,,NSE,1
19277,EMAMIREAL-EQ,EMAMIREAL,,-1,1,,NSE,1
193,ARVIND-EQ,ARVIND,,-1,1,,NSE,5
19447,CAPTRUST-EQ,CAPTRUST,,-1,1,,NSE,1
19525,IITL-EQ,IITL,,-1,1,,NSE,1
19556,BHANDARI-EQ,BHANDARI,,-1,1,,NSE,1
19646,MAXESTATES-EQ,MAXESTATES,,-1,1,,NSE,5
19679,GOLDIETF-EQ,GOLDIETF,,-1,1,,NSE,1
199,MASFIN-EQ,MASFIN,,-1,1,,NSE,5
19931,ORISSAMINE-EQ,ORISSAMINE,,-1,1,,NSE,10
2004,AHLADA-EQ,AHLADA,,-1,1,,NSE,1
20086,CPCAP-EQ,CPCAP,,-1,1,,NSE,1
20182,ASHOKA-EQ,ASHOKA,,-1,1,,NSE,1
20242,OBEROIRLTY-EQ,OBEROIRLTY,,-1,1,,NSE,10
20293,TATATECH-EQ,TATATECH,,-1,1,,NSE,5
20372,FLAIR-EQ,FLAIR,,-1,1,,NSE,5
2073,VTL-EQ,VTL,,-1,1,,NSE,5
20874,RBZJEWEL-EQ,RBZJEWEL,,-1,1,,NSE,1
21062,INNOVACAP-EQ,INNOVACAP,,-1,1,,NSE,5
21095,SHEKHAWATI-EQ,SHEKHAWATI,,-1,1,,NSE,1
21275,SUMMITSEC-EQ,SUMMITSEC,,-1,1,,NSE,10
21392,MAGADSUGAR-EQ,MAGADSUGAR,,-1,1,,NSE,5
21683,BRNL-EQ,BRNL,,-1,1,,NSE,1
21828,TEXRAIL-EQ,TEXRAIL,,-1,1,,NSE,1
21951,HFCL-EQ,HFCL,,-1,1,,NSE,1
2268,MOTOGENFIN-EQ,MOTOGENFIN,,-1,1,,NSE,1
22670,RPTECH-EQ,RPTECH,,-1,1,,NSE,5
22824,JUNIPER-EQ,JUNIPER,,-1,1,,NSE,5
22832,SMALLCAP-EQ,SMALLCAP,,-1,1,,NSE,1
23142,PVSL-EQ,PVSL,,-1,1,,NSE,1
23184,MOREALTY-EQ,MOREALTY,,-1,1,,NSE,1
2328,CPSEETF-EQ,CPSEETF,,-1,1,,NSE,1
2331,JAYNECOIND-EQ,JAYNECOIND,,-1,1,,NSE,1
23402,SRM-EQ,SRM,,-1,1,,NSE,5
23407,LIQUIDADD-EQ,LIQUIDADD,,-1,1,,NSE,1
236,ASIANPAINT-EQ,ASIANPAINT,,-1,1,,NSE,10
23607,BALUFORGE-EQ,BALUFORGE,,-1,1,,NSE,5
23804,BSLGOLDETF-EQ,BSLGOLDETF,,-1,1,,NSE,1
24190,SYMPHONY-EQ,SYMPHONY,,-1,1,,NSE,5
24231,OMINFRAL-EQ,OMINFRAL,,-1,1,,NSE,1
128,ROUTE-EQ,ROUTE,,-1,1,,NSE,5
12841,11NSETEST-EQ,11NSETEST,,-1,1,,NSE,5
12913,SARVESHWAR-EQ,SARVESHWAR,,-1,1,,NSE,1
13081,TRIVENI-EQ,TRIVENI,,-1,1,,NSE,5
1315,GALAXYSURF-EQ,GALAXYSURF,,-1,1,,NSE,10
13175,NITINSPIN-EQ,NITINSPIN,,-1,1,,NSE,5
1333,HDFCBANK-EQ,HDFCBANK,,-1,1,,NSE,5
13288,AFSL-EQ,AFSL,,-1,1,,NSE,1
1338,SDBL-EQ,SDBL,,-1,1,,NSE,1
13337,GALLANTT-EQ,GALLANTT,,-1,1,,NSE,5
13414,RSYSTEMS-EQ,RSYSTEMS,,-1,1,,NSE,5
13423,ELIN-EQ,ELIN,,-1,1,,NSE,1
13436,LOKESHMACH-EQ,LOKESHMACH,,-1,1,,NSE,1
136,ANDHRSUGAR-EQ,ANDHRSUGAR,,-1,1,,NSE,1
13585,ATLANTAA-EQ,ATLANTAA,,-1,1,,NSE,1
13702,VISHWARAJ-EQ,VISHWARAJ,,-1,1,,NSE,1
13751,NAUKRI-EQ,NAUKRI,,-1,1,,NSE,10
1403,HINDOILEXP-EQ,HINDOILEXP,,-1,1,,NSE,1
1406,HINDPETRO-EQ,HINDPETRO,,-1,1,,NSE,5
14106,AUTOIND-EQ,AUTOIND,,-1,1,,NSE,1
14245,TVSSRICHAK-EQ,TVSSRICHAK,,-1,1,,NSE,10
14299,PFC-EQ,PFC,,-1,1,,NSE,5
14366,IDEA-EQ,IDEA,,-1,1,,NSE,1
14423,LAOPALA-EQ,LAOPALA,,-1,1,,NSE,1
14501,BALAMINES-EQ,BALAMINES,,-1,1,,NSE,10
1455,BIRLANU-EQ,BIRLANU,,-1,1,,NSE,10
14537,DISHTV-EQ,DISHTV,,-1,1,,NSE,1
14552,PHOENIXLTD-EQ,PHOENIXLTD,,-1,1,,NSE,10
14567,BFUTILITIE-EQ,BFUTILITIE,,-1,1,,NSE,5
14599,GSLSU-EQ,GSLSU,,-1,1,,NSE,1
14607,TGBHOTELS-EQ,TGBHOTELS,,-1,1,,NSE,1
14712,HGS-EQ,HGS,,-1,1,,NSE,5
14766,V2RETAIL-EQ,V2RETAIL,,-1,1,,NSE,10
14774,111NSETEST-EQ,111NSETEST,,-1,1,,NSE,5
1480,REPL-EQ,REPL,,-1,1,,NSE,1
14843,VIPCLOTHNG-EQ,VIPCLOTHNG,,-1,1,,NSE,1
14871,USK-EQ,USK,,-1,1,,NSE,1
14908,KDDL-EQ,KDDL,,-1,1,,NSE,10
14982,CENTUM-EQ,CENTUM,,-1,1,,NSE,10
15044,DELTACORP-EQ,DELTACORP,,-1,1,,NSE,1
15085,SILVERETF-EQ,SILVERETF,,-1,1,,NSE,1
1515,INDIACEM-EQ,INDIACEM,,-1,1,,NSE,5
15254,CEATLTD-EQ,CEATLTD,,-1,1,,NSE,10
15303,BANG-EQ,BANG,,-1,1,,NSE,1
157,APOLLOHOSP-EQ,APOLLOHOSP,,-1,1,,NSE,50
16253,EBBETF0430-EQ,EBBETF0430,,-1,1,,NSE,1
1663,SUNDROP-EQ,SUNDROP,,-1,1,,NSE,5
16822,IKIO-EQ,IKIO,,-1,1,,NSE,1
17032,THYROCARE-EQ,THYROCARE,,-1,1,,NSE,10
1726,JBCHEPHARM-EQ,JBCHEPHARM,,-1,1,,NSE,10
17272,SETFGOLD-EQ,SETFGOLD,,-1,1,,NSE,1
17514,SETCO-EQ,SETCO,,-1,1,,NSE,1
1756,JINDALPOLY-EQ,JINDALPOLY,,-1,1,,NSE,5
17641,SUNTECK-EQ,SUNTECK,,-1,1,,NSE,5
17651,POKARNA-EQ,POKARNA,,-1,1,,NSE,5
17747,NIITMTS-EQ,NIITMTS,,-1,1,,NSE,5
17888,GATECH-EQ,GATECH,,-1,1,,NSE,1
17971,SBICARD-EQ,SBICARD,,-1,1,,NSE,5
1805,KABRAEXTRU-EQ,KABRAEXTRU,,-1,1,,NSE,5
17999,UNITEDTEA-EQ,UNITEDTEA,,-1,1,,NSE,5
18060,CONCORDBIO-EQ,CONCORDBIO,,-1,1,,NSE,10
1808,KAJARIACER-EQ,KAJARIACER,,-1,1,,NSE,10
18086,DBL-EQ,DBL,,-1,1,,NSE,5
18124,DBREALTY-EQ,DBREALTY,,-1,1,,NSE,1
18321,LGBBROSLTD-EQ,LGBBROSLTD,,-1,1,,NSE,10
18371,NDGL-EQ,NDGL,,-1,1,,NSE,10
18422,ASIANHOTNR-EQ,ASIANHOTNR,,-1,1,,NSE,5
18431,BIGBLOC-EQ,BIGBLOC,,-1,1,,NSE,1
18564,LTTS-EQ,LTTS,,-1,1,,NSE,10
18721,NUVAMA-EQ,NUVAMA,,-1,1,,NSE,50
19073,AARVI-EQ,AARVI,,-1,1,,NSE,1
19084,ITBEES-EQ,ITBEES,,-1,1,,NSE,1
19578,UGARSUGAR-EQ,UGARSUGAR,,-1,1,,NSE,1
19686,BLUEJET-EQ,BLUEJET,,-1,1,,NSE,5
20063,SASTASUNDR-EQ,SASTASUNDR,,-1,1,,NSE,5
20159,ARIHANTSUP-EQ,ARIHANTSUP,,-1,1,,NSE,5
20188,WABAG-EQ,WABAG,,-1,1,,NSE,10
20203,URJA-EQ,URJA,,-1,1,,NSE,1
20303,GANDHAR-EQ,GANDHAR,,-1,1,,NSE,1
20321,SHANKARA-EQ,SHANKARA,,-1,1,,NSE,5
20374,COALINDIA-EQ,COALINDIA,,-1,1,,NSE,5
2049,CHENNPETRO-EQ,CHENNPETRO,,-1,1,,NSE,5
20481,WIPL-EQ,WIPL,,-1,1,,NSE,1
206,ASHIMASYN-EQ,ASHIMASYN,,-1,1,,NSE,1
20532,AXISGOLD-EQ,AXISGOLD,,-1,1,,NSE,1
20788,MOTISONS-EQ,MOTISONS,,-1,1,,NSE,1
20825,HUDCO-EQ,HUDCO,,-1,1,,NSE,1
20936,KIRLOSENG-EQ,KIRLOSENG,,-1,1,,NSE,5
21001,PSB-EQ,PSB,,-1,1,,NSE,1
21017,FMNL-EQ,FMNL,,-1,1,,NSE,1
2107,STOVEKRAFT-EQ,STOVEKRAFT,,-1,1,,NSE,5
21131,TEJASNET-EQ,TEJASNET,,-1,1,,NSE,5
21154,ERIS-EQ,ERIS,,-1,1,,NSE,10
21334,JYOTICNC-EQ,JYOTICNC,,-1,1,,NSE,5
21401,TATAGOLD-EQ,TATAGOLD,,-1,1,,NSE,1
21713,LASA-EQ,LASA,,-1,1,,NSE,1
21749,CAPACITE-EQ,CAPACITE,,-1,1,,NSE,5
2188,GENCON-EQ,GENCON,,-1,1,,NSE,1
21957,INDTERRAIN-EQ,INDTERRAIN,,-1,1,,NSE,1
2241,MODTHREAD-EQ,MODTHREAD,,-1,1,,NSE,1
22377,MAXHEALTH-EQ,MAXHEALTH,,-1,1,,NSE,10
22433,HDFCNIFBAN-EQ,HDFCNIFBAN,,-1,1,,NSE,1
2256,PENINLAND-EQ,PENINLAND,,-1,1,,NSE,1
22675,CAPITALSFB-EQ,CAPITALSFB,,-1,1,,NSE,5
2283,MRPL-EQ,MRPL,,-1,1,,NSE,1
2294,MTNL-EQ,MTNL,,-1,1,,NSE,1
22901,GOLDCASE-EQ,GOLDCASE,,-1,1,,NSE,1
23480,SINCLAIR-EQ,SINCLAIR,,-1,1,,NSE,1
2385,NAVNETEDUL-EQ,NAVNETEDUL,,-1,1,,NSE,1
23855,MIDSMALL-EQ,MIDSMALL,,-1,1,,NSE,1
2397,SANDHAR-EQ,SANDHAR,,-1,1,,NSE,5
24117,BBNPNBETF-EQ,BBNPNBETF,,-1,1,,NSE,1
2431,RAILTEL-EQ,RAILTEL,,-1,1,,NSE,5
24292,VSTTILLERS-EQ,VSTTILLERS,,-1,1,,NSE,50
12842,G1NSETEST-EQ,G1NSETEST,,-1,1,,NSE,5
12978,NPBET-EQ,NPBET,,-1,1,,NSE,1
13035,SAFARI-EQ,SAFARI,,-1,1,,NSE,10
13057,UNIPARTS-EQ,UNIPARTS,,-1,1,,NSE,5
13101,VIMTALABS-EQ,VIMTALABS,,-1,1,,NSE,5
13147,PVRINOX-EQ,PVRINOX,,-1,1,,NSE,10
13211,JAGRAN-EQ,JAGRAN,,-1,1,,NSE,1
13359,KFINTECH-EQ,KFINTECH,,-1,1,,NSE,10
13441,BALPHARMA-EQ,BALPHARMA,,-1,1,,NSE,1
13463,PIONEEREMB-EQ,PIONEEREMB,,-1,1,,NSE,1
13522,NECCLTD-EQ,NECCLTD,,-1,1,,NSE,1
13536,VIDHIING-EQ,VIDHIING,,-1,1,,NSE,5
13538,TECHM-EQ,TECHM,,-1,1,,NSE,10
13644,BANKETFADD-EQ,BANKETFADD,,-1,1,,NSE,1
13689,AERONEU-EQ,AERONEU,,-1,1,,NSE,1
13794,BAIDFIN-EQ,BAIDFIN,,-1,1,,NSE,1
13826,SOBHA-EQ,SOBHA,,-1,1,,NSE,10
13890,HIRECT-EQ,HIRECT,,-1,1,,NSE,10
14003,ZEEMEDIA-EQ,ZEEMEDIA,,-1,1,,NSE,1
14058,SANGHVIMOV-EQ,SANGHVIMOV,,-1,1,,NSE,5
1412,AGI-EQ,AGI,,-1,1,,NSE,5
14286,GOLDETF-EQ,GOLDETF,,-1,1,,NSE,1
14346,ORIENTALTL-EQ,ORIENTALTL,,-1,1,,NSE,1
14445,NAHARPOLY-EQ,NAHARPOLY,,-1,1,,NSE,5
14485,THEMISMED-EQ,THEMISMED,,-1,1,,NSE,1
14602,WEBELSOLAR-EQ,WEBELSOLAR,,-1,1,,NSE,10
14758,051NSETEST-EQ,051NSETEST,,-1,1,,NSE,5
14784,161NSETEST-EQ,161NSETEST,,-1,1,,NSE,5
14922,PURVA-EQ,PURVA,,-1,1,,NSE,5
1497,SHIVAMILLS-EQ,SHIVAMILLS,,-1,1,,NSE,1
14966,CSBBANK-EQ,CSBBANK,,-1,1,,NSE,5
14977,POWERGRID-EQ,POWERGRID,,-1,1,,NSE,5
15007,MANGCHEFER-EQ,MANGCHEFER,,-1,1,,NSE,5
1508,ASTERDM-EQ,ASTERDM,,-1,1,,NSE,5
15067,BLAL-EQ,BLAL,,-1,1,,NSE,1
15129,RGL-EQ,RGL,,-1,1,,NSE,1
15161,HITECHCORP-EQ,HITECHCORP,,-1,1,,NSE,1
15174,TARIL-EQ,TARIL,,-1,1,,NSE,5
15259,RPOWER-EQ,RPOWER,,-1,1,,NSE,1
15313,IRB-EQ,IRB,,-1,1,,NSE,1
15337,RAIN-EQ,RAIN,,-1,1,,NSE,1
15414,TITAGARH-EQ,TITAGARH,,-1,1,,NSE,5
1570,GMMPFAUDLR-EQ,GMMPFAUDLR,,-1,1,,NSE,10
15589,AVG-EQ,AVG,,-1,1,,NSE,1
15883,HINDWAREAP-EQ,HINDWAREAP,,-1,1,,NSE,5
16669,BAJAJ-AUTO-EQ,BAJAJ-AUTO,,-1,1,,NSE,50
16725,RPGLIFE-EQ,RPGLIFE,,-1,1,,NSE,10
16783,GVT&D-EQ,GVT&D,,-1,1,,NSE,10
16821,VINYLINDIA-EQ,VINYLINDIA,,-1,1,,NSE,5
16959,ALKALI-EQ,ALKALI,,-1,1,,NSE,1
16986,COUNCODOS-EQ,COUNCODOS,,-1,1,,NSE,1
17145,AARTECH-EQ,AARTECH,,-1,1,,NSE,1
17187,CYIENTDLM-EQ,CYIENTDLM,,-1,1,,NSE,5
17197,PAKKA-EQ,PAKKA,,-1,1,,NSE,1
17256,ALBERTDAVD-EQ,ALBERTDAVD,,-1,1,,NSE,5
17279,BLS-EQ,BLS,,-1,1,,NSE,5
17333,MHRIL-EQ,MHRIL,,-1,1,,NSE,5
17358,UTKARSHBNK-EQ,UTKARSHBNK,,-1,1,,NSE,1
17364,VINATIORGA-EQ,VINATIORGA,,-1,1,,NSE,10
17534,MGL-EQ,MGL,,-1,1,,NSE,10
17675,ALOKINDS-EQ,ALOKINDS,,-1,1,,NSE,1
17764,REFEX-EQ,REFEX,,-1,1,,NSE,5
17778,ATL-EQ,ATL,,-1,1,,NSE,1
17818,LTIM-EQ,LTIM,,-1,1,,NSE,50
1814,KPIL-EQ,KPIL,,-1,1,,NSE,10
18143,JIOFIN-EQ,JIOFIN,,-1,1,,NSE,5
18268,AEROFLEX-EQ,AEROFLEX,,-1,1,,NSE,1
18279,HDFCLIQUID-EQ,HDFCLIQUID,,-1,1,,NSE,1
18341,VPRPL-EQ,VPRPL,,-1,1,,NSE,1
18520,CUPID-EQ,CUPID,,-1,1,,NSE,1
18644,DIAMINESQ-EQ,DIAMINESQ,,-1,1,,NSE,5
18760,YATRA-EQ,YATRA,,-1,1,,NSE,1
18866,MAZDA-EQ,MAZDA,,-1,1,,NSE,5
18921,VBL-EQ,VBL,,-1,1,,NSE,5
19025,KIRLOSIND-EQ,KIRLOSIND,,-1,1,,NSE,10
19113,UDS-EQ,UDS,,-1,1,,NSE,1
19142,UMESLTD-EQ,UMESLTD,,-1,1,,NSE,1
19211,HMVL-EQ,HMVL,,-1,1,,NSE,1
19223,TCIEXP-EQ,TCIEXP,,-1,1,,NSE,5
19299,ITDC-EQ,ITDC,,-1,1,,NSE,5
19501,TICL-EQ,TICL,,-1,1,,NSE,1
19640,ALPHAETF-EQ,ALPHAETF,,-1,1,,NSE,1
19691,JITFINFRA-EQ,JITFINFRA,,-1,1,,NSE,5
19795,CELLO-EQ,CELLO,,-1,1,,NSE,5
19878,ESAFSFB-EQ,ESAFSFB,,-1,1,,NSE,1
2048,INDIGOPNTS-EQ,INDIGOPNTS,,-1,1,,NSE,10
20551,DOMS-EQ,DOMS,,-1,1,,NSE,10
20556,INDIASHLTR-EQ,INDIASHLTR,,-1,1,,NSE,5
20607,INOXINDIA-EQ,INOXINDIA,,-1,1,,NSE,10
20831,MUTHOOTMF-EQ,MUTHOOTMF,,-1,1,,NSE,1
20877,PSPPROJECT-EQ,PSPPROJECT,,-1,1,,NSE,5
20878,MUFTI-EQ,MUFTI,,-1,1,,NSE,1
21119,KICL-EQ,KICL,,-1,1,,NSE,10
21247,DIGIDRIVE-EQ,DIGIDRIVE,,-1,1,,NSE,1
21794,DAVANGERE-EQ,DAVANGERE,,-1,1,,NSE,1
22,ACC-EQ,ACC,,-1,1,,NSE,10
22428,MAXIND-EQ,MAXIND,,-1,1,,NSE,1
22477,NOVAAGRI-EQ,NOVAAGRI,,-1,1,,NSE,1
22717,ENTERO-EQ,ENTERO,,-1,1,,NSE,10
22980,MUKKA-EQ,MUKKA,,-1,1,,NSE,1
2306,BESTAGRO-EQ,BESTAGRO,,-1,1,,NSE,5
2307,MUNJALSHOW-EQ,MUNJALSHOW,,-1,1,,NSE,1
18614,SAMHI-EQ,SAMHI,,-1,1,,NSE,1
18679,HPL-EQ,HPL,,-1,1,,NSE,5
18743,SIGNATURE-EQ,SIGNATURE,,-1,1,,NSE,10
18931,SUNDARAM-EQ,SUNDARAM,,-1,1,,NSE,1
19020,JSWINFRA-EQ,JSWINFRA,,-1,1,,NSE,5
19196,TI-EQ,TI,,-1,1,,NSE,5
19224,SENSEXETF-EQ,SENSEXETF,,-1,1,,NSE,1
19867,AMNPLST-EQ,AMNPLST,,-1,1,,NSE,1
201,UNIDT-EQ,UNIDT,,-1,1,,NSE,1
20152,ASKAUTOLTD-EQ,ASKAUTOLTD,,-1,1,,NSE,5
20160,CANTABIL-EQ,CANTABIL,,-1,1,,NSE,5
203,ASHAPURMIN-EQ,ASHAPURMIN,,-1,1,,NSE,5
2028,LYKALABS-EQ,LYKALABS,,-1,1,,NSE,1
2056,HOMEFIRST-EQ,HOMEFIRST,,-1,1,,NSE,10
20642,JINDWORLD-EQ,JINDWORLD,,-1,1,,NSE,1
20905,AZAD-EQ,AZAD,,-1,1,,NSE,10
2106,MANGLMCEM-EQ,MANGLMCEM,,-1,1,,NSE,5
21077,SURANASOL-EQ,SURANASOL,,-1,1,,NSE,1
21252,AXISNIFTY-EQ,AXISNIFTY,,-1,1,,NSE,1
21399,GANGESSECU-EQ,GANGESSECU,,-1,1,,NSE,1
21705,MEDIASSIST-EQ,MEDIASSIST,,-1,1,,NSE,5
21704,DCAL-EQ,DCAL,,-1,1,,NSE,5
21770,ICICIGI-EQ,ICICIGI,,-1,1,,NSE,10
21959,NIFTYBETF-EQ,NIFTYBETF,,-1,1,,NSE,1
22440,UTIBANKETF-EQ,UTIBANKETF,,-1,1,,NSE,1
2259,MOREPENLAB-EQ,MOREPENLAB,,-1,1,,NSE,1
22602,PFS-EQ,PFS,,-1,1,,NSE,1
2263,BANDHANBNK-EQ,BANDHANBNK,,-1,1,,NSE,1
2303,HAL-EQ,HAL,,-1,1,,NSE,10
2313,MURUDCERA-EQ,MURUDCERA,,-1,1,,NSE,1
23647,FILATFASH-EQ,FILATFASH,,-1,1,,NSE,1
23729,AADHARHFC-EQ,AADHARHFC,,-1,1,,NSE,5
2406,NEULANDLAB-EQ,NEULANDLAB,,-1,1,,NSE,100
