token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
24159,AFIL-EQ,AFIL,,-1,1,,NSE,1
2435,CONSUMBEES-EQ,CONSUMBEES,,-1,1,,NSE,1
23447,181NSETEST-EQ,181NSETEST,,-1,1,,NSE,5
23915,LIQUIDBETF-EQ,LIQUIDBETF,,-1,1,,NSE,1
24145,RETAIL-EQ,RETAIL,,-1,1,,NSE,1
2421,NILKAMAL-EQ,NILKAMAL,,-1,1,,NSE,10
2439,NKIND-EQ,NKIND,,-1,1,,NSE,1
13082,SILVER1-EQ,SILVER1,,-1,1,,NSE,1
13086,AIAENG-EQ,AIAENG,,-1,1,,NSE,10
13121,KERNEX-EQ,KERNEX,,-1,1,,NSE,10
13276,LANDMARK-EQ,LANDMARK,,-1,1,,NSE,5
13457,KAMDHENU-EQ,KAMDHENU,,-1,1,,NSE,1
1348,HEROMOTOCO-EQ,HEROMOTOCO,,-1,1,,NSE,50
13577,VOLTAMP-EQ,VOLTAMP,,-1,1,,NSE,50
13587,ACE-EQ,ACE,,-1,1,,NSE,10
13598,SELAN-EQ,SELAN,,-1,1,,NSE,5
1360,HIMATSEIDE-EQ,HIMATSEIDE,,-1,1,,NSE,1
13631,SKYGOLD-EQ,SKYGOLD,,-1,1,,NSE,5
13801,SUTLEJTEX-EQ,SUTLEJTEX,,-1,1,,NSE,1
13844,MMFL-EQ,MMFL,,-1,1,,NSE,5
13880,BANCOINDIA-EQ,BANCOINDIA,,-1,1,,NSE,5
13900,CREST-EQ,CREST,,-1,1,,NSE,5
14043,SARLAPOLY-EQ,SARLAPOLY,,-1,1,,NSE,1
14068,SAGCEM-EQ,SAGCEM,,-1,1,,NSE,5
14086,IGPL-EQ,IGPL,,-1,1,,NSE,5
14134,PITTIENG-EQ,PITTIENG,,-1,1,,NSE,5
14150,BTML-EQ,BTML,,-1,1,,NSE,1
14180,NSLNISP-EQ,NSLNISP,,-1,1,,NSE,1
14203,HUBTOWN-EQ,HUBTOWN,,-1,1,,NSE,5
144,GODREJAGRO-EQ,GODREJAGRO,,-1,1,,NSE,5
14398,AMDIND-EQ,AMDIND,,-1,1,,NSE,1
14418,ASTRAL-EQ,ASTRAL,,-1,1,,NSE,10
1442,SANOFI-EQ,SANOFI,,-1,1,,NSE,50
1448,HLVLTD-EQ,HLVLTD,,-1,1,,NSE,1
14479,DIVGIITTS-EQ,DIVGIITTS,,-1,1,,NSE,5
14480,GOKULAGRO-EQ,GOKULAGRO,,-1,1,,NSE,5
14582,SRHHYPOLTD-EQ,SRHHYPOLTD,,-1,1,,NSE,5
14592,FORTIS-EQ,FORTIS,,-1,1,,NSE,5
14618,CHEMBOND-EQ,CHEMBOND,,-1,1,,NSE,1
14702,NAGREEKEXP-EQ,NAGREEKEXP,,-1,1,,NSE,1
1476,IDBI-EQ,IDBI,,-1,1,,NSE,1
1482,IFBAGRO-EQ,IFBAGRO,,-1,1,,NSE,5
14947,MOTILALOFS-EQ,MOTILALOFS,,-1,1,,NSE,5
15039,CERA-EQ,CERA,,-1,1,,NSE,50
15199,MANAKSIA-EQ,MANAKSIA,,-1,1,,NSE,1
15204,ARIES-EQ,ARIES,,-1,1,,NSE,5
15330,QGOLDHALF-EQ,QGOLDHALF,,-1,1,,NSE,1
15342,SHALPAINTS-EQ,SHALPAINTS,,-1,1,,NSE,1
1597,INGERRAND-EQ,INGERRAND,,-1,1,,NSE,10
1614,FAIRCHEMOR-EQ,FAIRCHEMOR,,-1,1,,NSE,5
16192,PAVNAIND-EQ,PAVNAIND,,-1,1,,NSE,5
1633,IPCALAB-EQ,IPCALAB,,-1,1,,NSE,10
16395,MMP-EQ,MMP,,-1,1,,NSE,5
1660,ITC-EQ,ITC,,-1,1,,NSE,5
16719,ALMONDZ-EQ,ALMONDZ,,-1,1,,NSE,1
16819,QNIFTY-EQ,QNIFTY,,-1,1,,NSE,1
16859,SINDHUTRAD-EQ,SINDHUTRAD,,-1,1,,NSE,1
16908,TOUCHWOOD-EQ,TOUCHWOOD,,-1,1,,NSE,1
16996,TPHQ-EQ,TPHQ,,-1,1,,NSE,1
17186,SHRIPISTON-EQ,SHRIPISTON,,-1,1,,NSE,10
1720,JAYSREETEA-EQ,JAYSREETEA,,-1,1,,NSE,1
17625,MOLDTECH-EQ,MOLDTECH,,-1,1,,NSE,1
17685,GPTINFRA-EQ,GPTINFRA,,-1,1,,NSE,1
17704,QUESS-EQ,QUESS,,-1,1,,NSE,5
17801,LLOYDSENGG-EQ,LLOYDSENGG,,-1,1,,NSE,1
17881,DBCORP-EQ,DBCORP,,-1,1,,NSE,5
1797,AWHCL-EQ,AWHCL,,-1,1,,NSE,5
1811,KAKATCEM-EQ,KAKATCEM,,-1,1,,NSE,1
18154,HATHWAY-EQ,HATHWAY,,-1,1,,NSE,1
18284,HNGSNGBEES-EQ,HNGSNGBEES,,-1,1,,NSE,1
1835,KANORICHEM-EQ,KANORICHEM,,-1,1,,NSE,1
18566,RRKABEL-EQ,RRKABEL,,-1,1,,NSE,10
18593,EMSLIMITED-EQ,EMSLIMITED,,-1,1,,NSE,5
18727,MASKINVEST-EQ,MASKINVEST,,-1,1,,NSE,1
18822,ENDURANCE-EQ,ENDURANCE,,-1,1,,NSE,10
18967,KAPSTON-EQ,KAPSTON,,-1,1,,NSE,1
19036,PODDARMENT-EQ,PODDARMENT,,-1,1,,NSE,5
19061,MANAPPURAM-EQ,MANAPPURAM,,-1,1,,NSE,5
19111,NBIFIN-EQ,NBIFIN,,-1,1,,NSE,10
19205,HEADSUP-EQ,HEADSUP,,-1,1,,NSE,1
19234,LAURUSLABS-EQ,LAURUSLABS,,-1,1,,NSE,5
19237,MONIFTY500-EQ,MONIFTY500,,-1,1,,NSE,1
19279,THEJO-EQ,THEJO,,-1,1,,NSE,10
19410,ROSSARI-EQ,ROSSARI,,-1,1,,NSE,5
19597,IRMENERGY-EQ,IRMENERGY,,-1,1,,NSE,5
19705,LIQUIDSBI-EQ,LIQUIDSBI,,-1,1,,NSE,1
20092,TASTYBITE-EQ,TASTYBITE,,-1,1,,NSE,50
20224,JWL-EQ,JWL,,-1,1,,NSE,5
2029,IRFC-EQ,IRFC,,-1,1,,NSE,1
20323,RESPONIND-EQ,RESPONIND,,-1,1,,NSE,1
20329,CGCL-EQ,CGCL,,-1,1,,NSE,1
20527,PRUDMOULI-EQ,PRUDMOULI,,-1,1,,NSE,1
20760,RPPINFRA-EQ,RPPINFRA,,-1,1,,NSE,1
20778,JAMNAAUTO-EQ,JAMNAAUTO,,-1,1,,NSE,1
2088,MAHSEAMLES-EQ,MAHSEAMLES,,-1,1,,NSE,5
21113,BFINVEST-EQ,BFINVEST,,-1,1,,NSE,5
21383,PALASHSECU-EQ,PALASHSECU,,-1,1,,NSE,1
21469,OPTIEMUS-EQ,OPTIEMUS,,-1,1,,NSE,5
21578,COMSYN-EQ,COMSYN,,-1,1,,NSE,1
21733,RHFL-EQ,RHFL,,-1,1,,NSE,1
22233,DHUNINV-EQ,DHUNINV,,-1,1,,NSE,10
22344,ALPL30IETF-EQ,ALPL30IETF,,-1,1,,NSE,1
22488,NIFITETF-EQ,NIFITETF,,-1,1,,NSE,1
22524,NIF10GETF-EQ,NIF10GETF,,-1,1,,NSE,1
22566,BLSE-EQ,BLSE,,-1,1,,NSE,1
22649,PARKHOTELS-EQ,PARKHOTELS,,-1,1,,NSE,1
22722,LICNMID100-EQ,LICNMID100,,-1,1,,NSE,1
22846,GPTHEALTH-EQ,GPTHEALTH,,-1,1,,NSE,1
22930,PLATIND-EQ,PLATIND,,-1,1,,NSE,5
23127,SCILAL-EQ,SCILAL,,-1,1,,NSE,1
23181,MOSMALL250-EQ,MOSMALL250,,-1,1,,NSE,1
2320,SMCGLOBAL-EQ,SMCGLOBAL,,-1,1,,NSE,1
23553,AIIL-EQ,AIIL,,-1,1,,NSE,10
23621,JNKINDIA-EQ,JNKINDIA,,-1,1,,NSE,5
23693,INDGN-EQ,INDGN,,-1,1,,NSE,5
24014,BOROSCI-EQ,BOROSCI,,-1,1,,NSE,1
24025,KRONOX-EQ,KRONOX,,-1,1,,NSE,1
24308,ABDL-EQ,ABDL,,-1,1,,NSE,5
24366,SBISILVER-EQ,SBISILVER,,-1,1,,NSE,1
24374,LIQUIDSHRI-EQ,LIQUIDSHRI,,-1,1,,NSE,1
24386,BANSALWIRE-EQ,BANSALWIRE,,-1,1,,NSE,5
24398,EMCURE-EQ,EMCURE,,-1,1,,NSE,10
24582,SANSTAR-EQ,SANSTAR,,-1,1,,NSE,1
24595,RUSHIL-EQ,RUSHIL,,-1,1,,NSE,1
24809,UNIECOM-EQ,UNIECOM,,-1,1,,NSE,1
24932,GLOBALE-EQ,GLOBALE,,-1,1,,NSE,1
24944,MODEFENCE-EQ,MODEFENCE,,-1,1,,NSE,1
2514,OSWALAGRO-EQ,OSWALAGRO,,-1,1,,NSE,1
25235,XTGLOBAL-EQ,XTGLOBAL,,-1,1,,NSE,1
25258,EBANKNIFTY-EQ,EBANKNIFTY,,-1,1,,NSE,1
25468,PAISALO-EQ,PAISALO,,-1,1,,NSE,1
25492,ONELIFECAP-EQ,ONELIFECAP,,-1,1,,NSE,1
25597,MANBA-EQ,MANBA,,-1,1,,NSE,1
27047,MASTERTR-EQ,MASTERTR,,-1,1,,NSE,1
27061,ACMESOLAR-EQ,ACMESOLAR,,-1,1,,NSE,5
2708,PRAKASH-EQ,PRAKASH,,-1,1,,NSE,1
2716,BUTTERFLY-EQ,BUTTERFLY,,-1,1,,NSE,5
2717,PRECWIRE-EQ,PRECWIRE,,-1,1,,NSE,1
2794,RSWM-EQ,RSWM,,-1,1,,NSE,1
2841,LXCHEM-EQ,LXCHEM,,-1,1,,NSE,1
27969,VMM-EQ,VMM,,-1,1,,NSE,1
2844,RANEHOLDIN-EQ,RANEHOLDIN,,-1,1,,NSE,10
2859,RAYMOND-EQ,RAYMOND,,-1,1,,NSE,5
28687,MAMATA-EQ,MAMATA,,-1,1,,NSE,5
28805,SANATHAN-EQ,SANATHAN,,-1,1,,NSE,5
2885,RELIANCE-EQ,RELIANCE,,-1,1,,NSE,10
28847,VENTIVE-EQ,VENTIVE,,-1,1,,NSE,5
29098,DDEVPLSTIK-EQ,DDEVPLSTIK,,-1,1,,NSE,5
29251,ITCHOTELS-EQ,ITCHOTELS,,-1,1,,NSE,1
29678,BAJAJINDEF-EQ,BAJAJINDEF,,-1,1,,NSE,5
30023,ATULAUTO-EQ,ATULAUTO,,-1,1,,NSE,5
3010,AXISTECETF-EQ,AXISTECETF,,-1,1,,NSE,1
30274,SILVERCASE-EQ,SILVERCASE,,-1,1,,NSE,1
3078,SHANTIGEAR-EQ,SHANTIGEAR,,-1,1,,NSE,5
3099,SHREDIGCEM-EQ,SHREDIGCEM,,-1,1,,NSE,1
31017,THOMASCOTT-EQ,THOMASCOTT,,-1,1,,NSE,5
3162,SIMPLEXINF-EQ,SIMPLEXINF,,-1,1,,NSE,5
3339,SUNDARMFIN-EQ,SUNDARMFIN,,-1,1,,NSE,10
3405,TATACHEM-EQ,TATACHEM,,-1,1,,NSE,5
3608,AXISHCETF-EQ,AXISHCETF,,-1,1,,NSE,1
3908,PREMIERPOL-EQ,PREMIERPOL,,-1,1,,NSE,1
4306,SHRIRAMFIN-EQ,SHRIRAMFIN,,-1,1,,NSE,5
4481,AARTIDRUGS-EQ,AARTIDRUGS,,-1,1,,NSE,5
4529,NEXT50IETF-EQ,NEXT50IETF,,-1,1,,NSE,1
4598,HERITGFOOD-EQ,HERITGFOOD,,-1,1,,NSE,5
4809,KCPSUGIND-EQ,KCPSUGIND,,-1,1,,NSE,1
4838,LIQUIDIETF-EQ,LIQUIDIETF,,-1,1,,NSE,1
4957,GANGAFORGE-EQ,GANGAFORGE,,-1,1,,NSE,1
24404,ABGSEC-EQ,ABGSEC,,-1,1,,NSE,1
245,ADL-EQ,ADL,,-1,1,,NSE,1
24533,OILIETF-EQ,OILIETF,,-1,1,,NSE,1
25073,RAYMONDLSL-EQ,RAYMONDLSL,,-1,1,,NSE,10
25134,GALAPREC-EQ,GALAPREC,,-1,1,,NSE,5
25203,BALAJEE-EQ,BALAJEE,,-1,1,,NSE,1
25640,LICMFGOLD-EQ,LICMFGOLD,,-1,1,,NSE,5
25718,POLYMED-EQ,POLYMED,,-1,1,,NSE,10
25756,VIKASECO-EQ,VIKASECO,,-1,1,,NSE,1
25780,APLAPOLLO-EQ,APLAPOLLO,,-1,1,,NSE,10
25872,GROWWGOLD-EQ,GROWWGOLD,,-1,1,,NSE,1
2598,AMJLAND-EQ,AMJLAND,,-1,1,,NSE,1
25996,EMULTIMQ-EQ,EMULTIMQ,,-1,1,,NSE,1
27171,RACLGEAR-EQ,RACLGEAR,,-1,1,,NSE,5
29087,QUADFUTURE-EQ,QUADFUTURE,,-1,1,,NSE,5
29224,ONESOURCE-EQ,ONESOURCE,,-1,1,,NSE,10
29487,NIBE-EQ,NIBE,,-1,1,,NSE,10
29423,MOHITIND-EQ,MOHITIND,,-1,1,,NSE,1
29553,NIFTYIETF-EQ,NIFTYIETF,,-1,1,,NSE,1
29577,NIF100BEES-EQ,NIF100BEES,,-1,1,,NSE,1
29733,NIBL-EQ,NIBL,,-1,1,,NSE,1
29944,NIFTY100EW-EQ,NIFTY100EW,,-1,1,,NSE,1
3002,WONDERLA-EQ,WONDERLA,,-1,1,,NSE,5
30105,GOLD360-EQ,GOLD360,,-1,1,,NSE,5
30125,SAMMAANCAP-EQ,SAMMAANCAP,,-1,1,,NSE,1
3021,SOTL-EQ,SOTL,,-1,1,,NSE,5
3024,JINDALSAW-EQ,JINDALSAW,,-1,1,,NSE,1
30290,SBIBPB-EQ,SBIBPB,,-1,1,,NSE,1
3048,SCI-EQ,SCI,,-1,1,,NSE,1
30469,MID150-EQ,MID150,,-1,1,,NSE,1
3066,SESHAPAPER-EQ,SESHAPAPER,,-1,1,,NSE,5
3172,GILT5YBEES-EQ,GILT5YBEES,,-1,1,,NSE,1
324,ANGELONE-EQ,ANGELONE,,-1,1,,NSE,10
3247,NITIRAJ-EQ,NITIRAJ,,-1,1,,NSE,1
3252,SPIC-EQ,SPIC,,-1,1,,NSE,1
3273,SRF-EQ,SRF,,-1,1,,NSE,10
3321,SPMLINFRA-EQ,SPMLINFRA,,-1,1,,NSE,5
3324,SUBROS-EQ,SUBROS,,-1,1,,NSE,5
3327,SUDARSCHEM-EQ,SUDARSCHEM,,-1,1,,NSE,10
34,ADOR-EQ,ADOR,,-1,1,,NSE,5
338,BALMLAWRIE-EQ,BALMLAWRIE,,-1,1,,NSE,1
341,BALRAMCHIN-EQ,BALRAMCHIN,,-1,1,,NSE,5
3403,AJOONI-EQ,AJOONI,,-1,1,,NSE,1
3432,TATACONSUM-EQ,TATACONSUM,,-1,1,,NSE,10
350,BANARISUG-EQ,BANARISUG,,-1,1,,NSE,10
3475,THERMAX-EQ,THERMAX,,-1,1,,NSE,10
3530,AXISBPSETF-EQ,AXISBPSETF,,-1,1,,NSE,1
3546,TTKPRESTIG-EQ,TTKPRESTIG,,-1,1,,NSE,5
3563,ADANIGREEN-EQ,ADANIGREEN,,-1,1,,NSE,5
3579,UNICHEMLAB-EQ,UNICHEMLAB,,-1,1,,NSE,5
3646,VARDMNPOLY-EQ,VARDMNPOLY,,-1,1,,NSE,1
3672,SOLARA-EQ,SOLARA,,-1,1,,NSE,5
3761,RITES-EQ,RITES,,-1,1,,NSE,1
3772,WILLAMAGOR-EQ,WILLAMAGOR,,-1,1,,NSE,1
3799,WSTCSTPAPR-EQ,WSTCSTPAPR,,-1,1,,NSE,5
24538,MAITHANALL-EQ,MAITHANALL,,-1,1,,NSE,10
24814,FIRSTCRY-EQ,FIRSTCRY,,-1,1,,NSE,5
24823,MANCREDIT-EQ,MANCREDIT,,-1,1,,NSE,1
25,ADANIENT-EQ,ADANIENT,,-1,1,,NSE,10
25049,PREMIERENE-EQ,PREMIERENE,,-1,1,,NSE,5
25114,STYLEBAAZA-EQ,STYLEBAAZA,,-1,1,,NSE,5
25162,EUREKAFORB-EQ,EUREKAFORB,,-1,1,,NSE,5
25222,SANOFICONR-EQ,SANOFICONR,,-1,1,,NSE,50
25252,KROSS-EQ,KROSS,,-1,1,,NSE,1
25262,TOLINS-EQ,TOLINS,,-1,1,,NSE,1
25398,ARKADE-EQ,ARKADE,,-1,1,,NSE,1
255,NIRAJ-EQ,NIRAJ,,-1,1,,NSE,1
25574,SHAKTIPUMP-EQ,SHAKTIPUMP,,-1,1,,NSE,5
25608,INDOTHAI-EQ,INDOTHAI,,-1,1,,NSE,1
25684,JISLDVREQS-EQ,JISLDVREQS,,-1,1,,NSE,1
25800,GARUDA-EQ,GARUDA,,-1,1,,NSE,1
25897,MINDACORP-EQ,MINDACORP,,-1,1,,NSE,5
2643,PFIZER-EQ,PFIZER,,-1,1,,NSE,50
25984,AVL-EQ,AVL,,-1,1,,NSE,5
27095,SWANCORP-EQ,SWANCORP,,-1,1,,NSE,5
277,GICRE-EQ,GICRE,,-1,1,,NSE,5
27839,SAILIFE-EQ,SAILIFE,,-1,1,,NSE,5
2829,ANURAS-EQ,ANURAS,,-1,1,,NSE,10
2854,CRAFTSMAN-EQ,CRAFTSMAN,,-1,1,,NSE,50
28899,KITEX-EQ,KITEX,,-1,1,,NSE,1
28764,CEWATER-EQ,CEWATER,,-1,1,,NSE,5
29008,TVSHLTD-EQ,TVSHLTD,,-1,1,,NSE,100
29025,INDOFARM-EQ,INDOFARM,,-1,1,,NSE,1
29124,PCJEWELLER-EQ,PCJEWELLER,,-1,1,,NSE,1
29284,VMART-EQ,VMART,,-1,1,,NSE,5
29459,MOSCHIP-EQ,MOSCHIP,,-1,1,,NSE,1
29492,ORCHASP-EQ,ORCHASP,,-1,1,,NSE,1
29731,GUJTHEM-EQ,GUJTHEM,,-1,1,,NSE,5
30472,AONELIQUID-EQ,AONELIQUID,,-1,1,,NSE,1
31107,DBSTOCKBRO-EQ,DBSTOCKBRO,,-1,1,,NSE,1
31507,JPOLYINVST-EQ,JPOLYINVST,,-1,1,,NSE,5
3292,DEEPINDS-EQ,DEEPINDS,,-1,1,,NSE,5
335,BALKRISIND-EQ,BALKRISIND,,-1,1,,NSE,10
3345,SUNDRMFAST-EQ,SUNDRMFAST,,-1,1,,NSE,10
3351,SUNPHARMA-EQ,SUNPHARMA,,-1,1,,NSE,10
3482,CLSEL-EQ,CLSEL,,-1,1,,NSE,5
3496,TIRUMALCHM-EQ,TIRUMALCHM,,-1,1,,NSE,5
357,NAM-INDIA-EQ,NAM-INDIA,,-1,1,,NSE,5
3586,MOKSH-EQ,MOKSH,,-1,1,,NSE,1
3715,VLSFINANCE-EQ,VLSFINANCE,,-1,1,,NSE,1
4176,ZENITHEXPO-EQ,ZENITHEXPO,,-1,1,,NSE,5
4235,WENDT-EQ,WENDT,,-1,1,,NSE,50
393,GLOBE-EQ,GLOBE,,-1,1,,NSE,1
4204,MOTHERSON-EQ,MOTHERSON,,-1,1,,NSE,1
426,BHARATGEAR-EQ,BHARATGEAR,,-1,1,,NSE,1
4503,MPHASIS-EQ,MPHASIS,,-1,1,,NSE,10
467,HDFCLIFE-EQ,HDFCLIFE,,-1,1,,NSE,5
4668,BANKBARODA-EQ,BANKBARODA,,-1,1,,NSE,1
4693,SHYAMMETL-EQ,SHYAMMETL,,-1,1,,NSE,5
522,ICICIB22-EQ,ICICIB22,,-1,1,,NSE,1
5097,ETERNAL-EQ,ETERNAL,,-1,1,,NSE,5
5258,INDUSINDBK-EQ,INDUSINDBK,,-1,1,,NSE,5
5264,PDSL-EQ,PDSL,,-1,1,,NSE,5
5108,KPIGREEN-EQ,KPIGREEN,,-1,1,,NSE,5
5279,ROLEXRINGS-EQ,ROLEXRINGS,,-1,1,,NSE,10
5313,UGROCAP-EQ,UGROCAP,,-1,1,,NSE,1
5359,KRSNAA-EQ,KRSNAA,,-1,1,,NSE,5
5394,MOL-EQ,MOL,,-1,1,,NSE,1
5701,CUB-EQ,CUB,,-1,1,,NSE,1
5751,SANSERA-EQ,SANSERA,,-1,1,,NSE,10
6006,COASTCORP-EQ,COASTCORP,,-1,1,,NSE,1
6018,ABSLAMC-EQ,ABSLAMC,,-1,1,,NSE,5
6045,PASUPTAC-EQ,PASUPTAC,,-1,1,,NSE,1
6062,LICNETFGSC-EQ,LICNETFGSC,,-1,1,,NSE,1
6385,CCHHL-EQ,CCHHL,,-1,1,,NSE,1
6705,PAYTM-EQ,PAYTM,,-1,1,,NSE,10
6792,SBC-EQ,SBC,,-1,1,,NSE,1
6818,LATENTVIEW-EQ,LATENTVIEW,,-1,1,,NSE,5
6943,TARSONS-EQ,TARSONS,,-1,1,,NSE,5
6994,BSOFT-EQ,BSOFT,,-1,1,,NSE,5
7105,TEGA-EQ,TEGA,,-1,1,,NSE,10
715,HEUBACHIND-EQ,HEUBACHIND,,-1,1,,NSE,5
7177,RATEGAIN-EQ,RATEGAIN,,-1,1,,NSE,5
7196,BBETF0432-EQ,BBETF0432,,-1,1,,NSE,1
7218,SBIETFQLTY-EQ,SBIETFQLTY,,-1,1,,NSE,1
7227,MAPMYINDIA-EQ,MAPMYINDIA,,-1,1,,NSE,10
7254,MEDPLUS-EQ,MEDPLUS,,-1,1,,NSE,5
7412,ALPHA-EQ,ALPHA,,-1,1,,NSE,1
7420,MANAKALUCO-EQ,MANAKALUCO,,-1,1,,NSE,1
7456,MIDQ50ADD-EQ,MIDQ50ADD,,-1,1,,NSE,1
756871,ENRIN-EQ,ENRIN,,-1,1,,NSE,10
757,CRISIL-EQ,CRISIL,,-1,1,,NSE,10
757545,TRAVELFOOD-EQ,TRAVELFOOD,,-1,1,,NSE,10
3821,ZODIACLOTH-EQ,ZODIACLOTH,,-1,1,,NSE,1
3972,PARASPETRO-EQ,PARASPETRO,,-1,1,,NSE,1
4040,EIMCOELECO-EQ,EIMCOELECO,,-1,1,,NSE,10
4041,JAYAGROGN-EQ,JAYAGROGN,,-1,1,,NSE,1
4136,BIOFILCHEM-EQ,BIOFILCHEM,,-1,1,,NSE,1
436,IFGLEXPOR-EQ,IFGLEXPOR,,-1,1,,NSE,1
4422,INDIANCARD-EQ,INDIANCARD,,-1,1,,NSE,5
4469,ELECTHERM-EQ,ELECTHERM,,-1,1,,NSE,5
4566,RUCHINFRA-EQ,RUCHINFRA,,-1,1,,NSE,1
471,OSWALGREEN-EQ,OSWALGREEN,,-1,1,,NSE,1
4751,INDRAMEDCO-EQ,INDRAMEDCO,,-1,1,,NSE,5
480,BIRLACORPN-EQ,BIRLACORPN,,-1,1,,NSE,10
4911,MADRASFERT-EQ,MADRASFERT,,-1,1,,NSE,1
5020,SVPGLOB-EQ,SVPGLOB,,-1,1,,NSE,1
5142,CIGNITITEC-EQ,CIGNITITEC,,-1,1,,NSE,10
530,BPL-EQ,BPL,,-1,1,,NSE,1
5378,ASAHIINDIA-EQ,ASAHIINDIA,,-1,1,,NSE,5
5385,AAVAS-EQ,AAVAS,,-1,1,,NSE,10
