token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
5782,MASPTOP50-EQ,MASPTOP50,,-1,1,,NSE,1
559,BSL-EQ,BSL,,-1,1,,NSE,1
5911,PARAS-EQ,PARAS,,-1,1,,NSE,5
5957,BSLSENETFG-EQ,BSLSENETFG,,-1,1,,NSE,1
6422,MANORG-EQ,MANORG,,-1,1,,NSE,5
6446,CONSUMIETF-EQ,CONSUMIETF,,-1,1,,NSE,1
6462,TECH-EQ,TECH,,-1,1,,NSE,1
6545,NYKAA-EQ,NYKAA,,-1,1,,NSE,1
6596,SONATSOFTW-EQ,SONATSOFTW,,-1,1,,NSE,5
6606,EQUAL50ADD-EQ,EQUAL50ADD,,-1,1,,NSE,1
6656,POLICYBZR-EQ,POLICYBZR,,-1,1,,NSE,10
6718,SAPPHIRE-EQ,SAPPHIRE,,-1,1,,NSE,5
6944,GANECOS-EQ,GANECOS,,-1,1,,NSE,10
7,AARTIIND-EQ,AARTIIND,,-1,1,,NSE,5
703,DICIND-EQ,DICIND,,-1,1,,NSE,5
708,SHRADHA-EQ,SHRADHA,,-1,1,,NSE,1
7074,MAHKTECH-EQ,MAHKTECH,,-1,1,,NSE,1
7169,MICEL-EQ,MICEL,,-1,1,,NSE,1
7229,HCLTECH-EQ,HCLTECH,,-1,1,,NSE,10
7287,JTLIND-EQ,JTLIND,,-1,1,,NSE,1
7374,STAR-EQ,STAR,,-1,1,,NSE,5
740,SBIETFIT-EQ,SBIETFIT,,-1,1,,NSE,1
7376,HPAL-EQ,HPAL,,-1,1,,NSE,1
7390,SUPRIYA-EQ,SUPRIYA,,-1,1,,NSE,5
7406,GLENMARK-EQ,GLENMARK,,-1,1,,NSE,10
7411,NILASPACES-EQ,NILASPACES,,-1,1,,NSE,1
756843,ABLBL-EQ,ABLBL,,-1,1,,NSE,1
757102,BELRISE-EQ,BELRISE,,-1,1,,NSE,1
757478,SCODATUBES-EQ,SCODATUBES,,-1,1,,NSE,1
757814,GROWWNET-EQ,GROWWNET,,-1,1,,NSE,1
757845,INDIQUBE-EQ,INDIQUBE,,-1,1,,NSE,1
24856,SSDL-EQ,SSDL,,-1,1,,NSE,1
24961,ORIENTTECH-EQ,ORIENTTECH,,-1,1,,NSE,5
24966,SURAJLTD-EQ,SURAJLTD,,-1,1,,NSE,5
25178,TDPOWERSYS-EQ,TDPOWERSYS,,-1,1,,NSE,5
25503,INDOUS-EQ,INDOUS,,-1,1,,NSE,1
25584,TRITURBINE-EQ,TRITURBINE,,-1,1,,NSE,5
25606,MOMENTUM50-EQ,MOMENTUM50,,-1,1,,NSE,1
25643,KRN-EQ,KRN,,-1,1,,NSE,5
25672,DIFFNKG-EQ,DIFFNKG,,-1,1,,NSE,5
25690,DSSL-EQ,DSSL,,-1,1,,NSE,5
25725,BANKPSU-EQ,BANKPSU,,-1,1,,NSE,1
25851,VAL30IETF-EQ,VAL30IETF,,-1,1,,NSE,1
2606,LEMONTREE-EQ,LEMONTREE,,-1,1,,NSE,1
2610,PEARLPOLY-EQ,PEARLPOLY,,-1,1,,NSE,1
2645,DRCSYSTEMS-EQ,DRCSYSTEMS,,-1,1,,NSE,1
263,ATUL-EQ,ATUL,,-1,1,,NSE,50
27008,HEXATRADEX-EQ,HEXATRADEX,,-1,1,,NSE,1
2705,PRAJIND-EQ,PRAJIND,,-1,1,,NSE,5
27079,KPEL-EQ,KPEL,,-1,1,,NSE,5
27097,NIVABUPA-EQ,NIVABUPA,,-1,1,,NSE,1
28046,MOBIKWIK-EQ,MOBIKWIK,,-1,1,,NSE,1
28125,IKS-EQ,IKS,,-1,1,,NSE,10
2837,RANASUG-EQ,RANASUG,,-1,1,,NSE,1
28662,DAMCAPITAL-EQ,DAMCAPITAL,,-1,1,,NSE,1
28714,TRANSRAILL-EQ,TRANSRAILL,,-1,1,,NSE,5
28888,SENORES-EQ,SENORES,,-1,1,,NSE,5
2939,RUBYMILLS-EQ,RUBYMILLS,,-1,1,,NSE,1
29452,AGARWALEYE-EQ,AGARWALEYE,,-1,1,,NSE,5
29482,MCLOUD-EQ,MCLOUD,,-1,1,,NSE,1
2955,KALYANKJIL-EQ,KALYANKJIL,,-1,1,,NSE,5
29624,AJAXENGG-EQ,AJAXENGG,,-1,1,,NSE,5
29872,GROWWN200-EQ,GROWWN200,,-1,1,,NSE,1
29962,JUSTDIAL-EQ,JUSTDIAL,,-1,1,,NSE,5
29975,AONETOTAL-EQ,AONETOTAL,,-1,1,,NSE,1
30065,MOCAPITAL-EQ,MOCAPITAL,,-1,1,,NSE,1
30108,ABFRL-EQ,ABFRL,,-1,1,,NSE,1
30139,CASHIETF-EQ,CASHIETF,,-1,1,,NSE,1
305,BAJAJHLDNG-EQ,BAJAJHLDNG,,-1,1,,NSE,100
308,BAJAJHIND-EQ,BAJAJHIND,,-1,1,,NSE,1
3088,INDOSTAR-EQ,INDOSTAR,,-1,1,,NSE,5
31138,COMPUSOFT-EQ,COMPUSOFT,,-1,1,,NSE,1
3149,BORORENEW-EQ,BORORENEW,,-1,1,,NSE,5
31258,NDL-EQ,NDL,,-1,1,,NSE,1
3417,HONAUT-EQ,HONAUT,,-1,1,,NSE,500
3426,TATAPOWER-EQ,TATAPOWER,,-1,1,,NSE,5
3456,TATAMOTORS-EQ,TATAMOTORS,,-1,1,,NSE,5
3435,BBOX-EQ,BBOX,,-1,1,,NSE,5
3506,TITAN-EQ,TITAN,,-1,1,,NSE,10
3694,VINDHYATEL-EQ,VINDHYATEL,,-1,1,,NSE,10
3727,ANMOL-EQ,ANMOL,,-1,1,,NSE,1
3766,WHEELS-EQ,WHEELS,,-1,1,,NSE,5
3812,ZEEL-EQ,ZEEL,,-1,1,,NSE,1
3857,VARROC-EQ,VARROC,,-1,1,,NSE,5
4014,NAVA-EQ,NAVA,,-1,1,,NSE,5
4105,SILINV-EQ,SILINV,,-1,1,,NSE,5
4179,SUNDRMBRAK-EQ,SUNDRMBRAK,,-1,1,,NSE,5
4157,KEYFINSERV-EQ,KEYFINSERV,,-1,1,,NSE,5
4184,SANGAMIND-EQ,SANGAMIND,,-1,1,,NSE,5
4279,DENORA-EQ,DENORA,,-1,1,,NSE,5
4299,STERTOOLS-EQ,STERTOOLS,,-1,1,,NSE,5
438,BHEL-EQ,BHEL,,-1,1,,NSE,1
445,5PAISA-EQ,5PAISA,,-1,1,,NSE,5
4717,GAIL-EQ,GAIL,,-1,1,,NSE,1
4656,SBCL-EQ,SBCL,,-1,1,,NSE,5
5382,EPIGRAL-EQ,EPIGRAL,,-1,1,,NSE,10
5401,NGIL-EQ,NGIL,,-1,1,,NSE,1
583,CANFINHOME-EQ,CANFINHOME,,-1,1,,NSE,5
595,CARBORUNIV-EQ,CARBORUNIV,,-1,1,,NSE,5
5948,SOUTHBANK-EQ,SOUTHBANK,,-1,1,,NSE,1
6068,AIROLAM-EQ,AIROLAM,,-1,1,,NSE,1
6227,DTIL-EQ,DTIL,,-1,1,,NSE,1
6297,HEALTHY-EQ,HEALTHY,,-1,1,,NSE,1
6364,NATIONALUM-EQ,NATIONALUM,,-1,1,,NSE,1
6579,FINOPB-EQ,FINOPB,,-1,1,,NSE,5
6711,IVC-EQ,IVC,,-1,1,,NSE,1
6782,NIPPOBATRY-EQ,NIPPOBATRY,,-1,1,,NSE,5
701,HEMIPROP-EQ,HEMIPROP,,-1,1,,NSE,1
7016,SHIVALIK-EQ,SHIVALIK,,-1,1,,NSE,5
7083,STARHEALTH-EQ,STARHEALTH,,-1,1,,NSE,5
722,SBIETFPB-EQ,SBIETFPB,,-1,1,,NSE,1
7211,JETFREIGHT-EQ,JETFREIGHT,,-1,1,,NSE,1
7358,DATAPATTNS-EQ,DATAPATTNS,,-1,1,,NSE,10
7401,RAJESHEXPO-EQ,RAJESHEXPO,,-1,1,,NSE,1
7508,ZENTEC-EQ,ZENTEC,,-1,1,,NSE,10
756015,CIFL-EQ,CIFL,,-1,1,,NSE,1
757049,RAJOOENG-EQ,RAJOOENG,,-1,1,,NSE,1
757754,PICCADIL-EQ,PICCADIL,,-1,1,,NSE,5
757953,EUROBOND-EQ,EUROBOND,,-1,1,,NSE,1
757965,SMARTWORKS-EQ,SMARTWORKS,,-1,1,,NSE,5
495,BLUEDART-EQ,BLUEDART,,-1,1,,NSE,50
5049,CLEAN-EQ,CLEAN,,-1,1,,NSE,10
5114,SGIL-EQ,SGIL,,-1,1,,NSE,5
5162,TATVA-EQ,TATVA,,-1,1,,NSE,10
5265,ALIVUS-EQ,ALIVUS,,-1,1,,NSE,5
5306,FMCGIETF-EQ,FMCGIETF,,-1,1,,NSE,1
5426,NUVOCO-EQ,NUVOCO,,-1,1,,NSE,5
5606,INTLCONV-EQ,INTLCONV,,-1,1,,NSE,1
5610,ASTRAZEN-EQ,ASTRAZEN,,-1,1,,NSE,50
5614,GANESHBE-EQ,GANESHBE,,-1,1,,NSE,1
5633,J&KBANK-EQ,J&KBANK,,-1,1,,NSE,1
578,LIKHITHA-EQ,LIKHITHA,,-1,1,,NSE,1
6141,PANSARI-EQ,PANSARI,,-1,1,,NSE,5
6218,SIKKO-EQ,SIKKO,,-1,1,,NSE,1
6232,3IINFOLTD-EQ,3IINFOLTD,,-1,1,,NSE,1
6302,APOLSINHOT-EQ,APOLSINHOT,,-1,1,,NSE,10
676,EXIDEIND-EQ,EXIDEIND,,-1,1,,NSE,5
6843,SMLT-EQ,SMLT,,-1,1,,NSE,1
6858,DHRUV-EQ,DHRUV,,-1,1,,NSE,1
7200,SHRIRAMPPS-EQ,SHRIRAMPPS,,-1,1,,NSE,1
7425,HECPROJECT-EQ,HECPROJECT,,-1,1,,NSE,1
7506,WOCKPHARMA-EQ,WOCKPHARMA,,-1,1,,NSE,10
7529,LCCINFOTEC-EQ,LCCINFOTEC,,-1,1,,NSE,1
757614,ARISINFRA-EQ,ARISINFRA,,-1,1,,NSE,1
757645,ATHERENERG-EQ,ATHERENERG,,-1,1,,NSE,5
757658,FISCHER-EQ,FISCHER,,-1,1,,NSE,10
757772,HDBFS-EQ,HDBFS,,-1,1,,NSE,5
757938,BELLACASA-EQ,BELLACASA,,-1,1,,NSE,5
25080,MULTICAP-EQ,MULTICAP,,-1,1,,NSE,1
25082,TREEHOUSE-EQ,TREEHOUSE,,-1,1,,NSE,1
25270,BAJAJHFL-EQ,BAJAJHFL,,-1,1,,NSE,1
25328,APLLTD-EQ,APLLTD,,-1,1,,NSE,5
2535,PGHH-EQ,PGHH,,-1,1,,NSE,100
25358,PGEL-EQ,PGEL,,-1,1,,NSE,5
25426,NORTHARC-EQ,NORTHARC,,-1,1,,NSE,1
25512,FLEXITUFF-EQ,FLEXITUFF,,-1,1,,NSE,1
2562,HUHTAMAKI-EQ,HUHTAMAKI,,-1,1,,NSE,1
2595,3PLAND-EQ,3PLAND,,-1,1,,NSE,1
2627,IT-EQ,IT,,-1,1,,NSE,1
27067,VSSL-EQ,VSSL,,-1,1,,NSE,5
27084,KMEW-EQ,KMEW,,-1,1,,NSE,10
27176,NTPCGREEN-EQ,NTPCGREEN,,-1,1,,NSE,1
27334,SURAKSHA-EQ,SURAKSHA,,-1,1,,NSE,5
27571,ODIGMA-EQ,ODIGMA,,-1,1,,NSE,1
28969,CONSUMER-EQ,CONSUMER,,-1,1,,NSE,1
29171,LAXMIDENTL-EQ,LAXMIDENTL,,-1,1,,NSE,5
2963,SAIL-EQ,SAIL,,-1,1,,NSE,1
29583,NATCAPSUQ-EQ,NATCAPSUQ,,-1,1,,NSE,1
29598,REPCOHOME-EQ,REPCOHOME,,-1,1,,NSE,5
2970,SURYODAY-EQ,SURYODAY,,-1,1,,NSE,1
2972,ORIENTELEC-EQ,ORIENTELEC,,-1,1,,NSE,1
30134,PRABHA-EQ,PRABHA,,-1,1,,NSE,1
3022,SDL26BEES-EQ,SDL26BEES,,-1,1,,NSE,1
3129,TRANSWORLD-EQ,TRANSWORLD,,-1,1,,NSE,1
31837,SREEL-EQ,SREEL,,-1,1,,NSE,1
3237,JTEKTINDIA-EQ,JTEKTINDIA,,-1,1,,NSE,1
3329,ISGEC-EQ,ISGEC,,-1,1,,NSE,5
3466,TFCILTD-EQ,TFCILTD,,-1,1,,NSE,5
3499,TATASTEEL-EQ,TATASTEEL,,-1,1,,NSE,1
3518,TORNTPHARM-EQ,TORNTPHARM,,-1,1,,NSE,10
3484,TIL-EQ,TIL,,-1,1,,NSE,5
371,BATAINDIA-EQ,BATAINDIA,,-1,1,,NSE,10
3837,TOKYOPLAST-EQ,TOKYOPLAST,,-1,1,,NSE,1
385,MAHLOG-EQ,MAHLOG,,-1,1,,NSE,5
395,BEML-EQ,BEML,,-1,1,,NSE,10
3965,REMSONSIND-EQ,REMSONSIND,,-1,1,,NSE,1
419,BEPL-EQ,BEPL,,-1,1,,NSE,1
4568,ATLASCYCLE-EQ,ATLASCYCLE,,-1,1,,NSE,1
4892,SAREGAMA-EQ,SAREGAMA,,-1,1,,NSE,5
5239,MAHAPEXLTD-EQ,MAHAPEXLTD,,-1,1,,NSE,1
5366,WINDLAS-EQ,WINDLAS,,-1,1,,NSE,5
5435,APTUS-EQ,APTUS,,-1,1,,NSE,5
5475,GRSE-EQ,GRSE,,-1,1,,NSE,10
5507,SERVOTECH-EQ,SERVOTECH,,-1,1,,NSE,1
5516,JAIPURKURT-EQ,JAIPURKURT,,-1,1,,NSE,1
5585,VIJAYA-EQ,VIJAYA,,-1,1,,NSE,10
6125,GOODLUCK-EQ,GOODLUCK,,-1,1,,NSE,10
628,CESC-EQ,CESC,,-1,1,,NSE,1
6353,NIFTYETF-EQ,NIFTYETF,,-1,1,,NSE,1
6445,TECHNOE-EQ,TECHNOE,,-1,1,,NSE,10
6543,GRPLTD-EQ,GRPLTD,,-1,1,,NSE,10
6913,RPPL-EQ,RPPL,,-1,1,,NSE,1
6977,ICDSLTD-EQ,ICDSLTD,,-1,1,,NSE,1
7091,SEJALLTD-EQ,SEJALLTD,,-1,1,,NSE,5
7109,JMA-EQ,JMA,,-1,1,,NSE,1
7145,ANANDRATHI-EQ,ANANDRATHI,,-1,1,,NSE,10
7325,DCMSRIND-EQ,DCMSRIND,,-1,1,,NSE,1
742,COSMOFIRST-EQ,COSMOFIRST,,-1,1,,NSE,5
756020,TINNARUBR-EQ,TINNARUBR,,-1,1,,NSE,5
756038,WAAREERTL-EQ,WAAREERTL,,-1,1,,NSE,10
757031,MOINFRA-EQ,MOINFRA,,-1,1,,NSE,1
757099,MOMGF-EQ,MOMGF,,-1,1,,NSE,1
757443,MOTOUR-EQ,MOTOUR,,-1,1,,NSE,1
757669,MOALPHA50-EQ,MOALPHA50,,-1,1,,NSE,1
757767,SAMBHV-EQ,SAMBHV,,-1,1,,NSE,1
757791,MOGOLD-EQ,MOGOLD,,-1,1,,NSE,5
758496,SBILIQETF-EQ,SBILIQETF,,-1,1,,NSE,1
758675,EFCIL-EQ,EFCIL,,-1,1,,NSE,5
758863,LAXMIINDIA-EQ,LAXMIINDIA,,-1,1,,NSE,1
759103,HILINFRA-EQ,HILINFRA,,-1,1,,NSE,1
7679,MONARCH-EQ,MONARCH,,-1,1,,NSE,5
7791,UNIINFO-EQ,UNIINFO,,-1,1,,NSE,1
7851,RAMCOSYS-EQ,RAMCOSYS,,-1,1,,NSE,5
7942,SILVERIETF-EQ,SILVERIETF,,-1,1,,NSE,1
7979,MAKEINDIA-EQ,MAKEINDIA,,-1,1,,NSE,1
8175,SAGARDEEP-EQ,SAGARDEEP,,-1,1,,NSE,1
8266,SOFTTECH-EQ,SOFTTECH,,-1,1,,NSE,5
8342,GSEC5IETF-EQ,GSEC5IETF,,-1,1,,NSE,1
919,EIHOTEL-EQ,EIHOTEL,,-1,1,,NSE,5
9116,INDOAMIN-EQ,INDOAMIN,,-1,1,,NSE,1
9253,NILAINFRA-EQ,NILAINFRA,,-1,1,,NSE,1
9385,PNCINFRA-EQ,PNCINFRA,,-1,1,,NSE,5
9384,CREATIVEYE-EQ,CREATIVEYE,,-1,1,,NSE,1
958,ESCORTS-EQ,ESCORTS,,-1,1,,NSE,10
9810,AETHER-EQ,AETHER,,-1,1,,NSE,5
9879,CHEVIOT-EQ,CHEVIOT,,-1,1,,NSE,10
9889,SMARTLINK-EQ,SMARTLINK,,-1,1,,NSE,1
9921,ALANKIT-EQ,ALANKIT,,-1,1,,NSE,1
757955,PASHUPATI-EQ,PASHUPATI,,-1,1,,NSE,5
757946,QUALITY30-EQ,QUALITY30,,-1,1,,NSE,1
758448,ALLTIME-EQ,ALLTIME,,-1,1,,NSE,5
758460,JSWCEMENT-EQ,JSWCEMENT,,-1,1,,NSE,1
758558,KALPATARU-EQ,KALPATARU,,-1,1,,NSE,5
758889,SGMART-EQ,SGMART,,-1,1,,NSE,5
759448,SHREEJISPG-EQ,SHREEJISPG,,-1,1,,NSE,5
759461,GEMAROMA-EQ,GEMAROMA,,-1,1,,NSE,5
7838,NETF-EQ,NETF,,-1,1,,NSE,1
79,ALEMBICLTD-EQ,ALEMBICLTD,,-1,1,,NSE,1
8083,CROWN-EQ,CROWN,,-1,1,,NSE,1
827,DEEPAKFERT-EQ,DEEPAKFERT,,-1,1,,NSE,10
8413,MIDCAPETF-EQ,MIDCAPETF,,-1,1,,NSE,1
8546,CHALET-EQ,CHALET,,-1,1,,NSE,10
8890,VERANDA-EQ,VERANDA,,-1,1,,NSE,1
8953,ELDEHSG-EQ,ELDEHSG,,-1,1,,NSE,5
9168,UTISXN50-EQ,UTISXN50,,-1,1,,NSE,1
940,PGHL-EQ,PGHL,,-1,1,,NSE,50
9362,CAMPUS-EQ,CAMPUS,,-1,1,,NSE,5
9683,KPITTECH-EQ,KPITTECH,,-1,1,,NSE,10
981,EPL-EQ,EPL,,-1,1,,NSE,1
9819,HAVELLS-EQ,HAVELLS,,-1,1,,NSE,10
9931,VIKASLIFE-EQ,VIKASLIFE,,-1,1,,NSE,1
9939,ONEPOINT-EQ,ONEPOINT,,-1,1,,NSE,1
757989,CHEMBONDCH-EQ,CHEMBONDCH,,-1,1,,NSE,1
758748,MEIL-EQ,MEIL,,-1,1,,NSE,5
759291,BLUESTONE-EQ,BLUESTONE,,-1,1,,NSE,5
760,CGPOWER-EQ,CGPOWER,,-1,1,,NSE,5
772,DABUR-EQ,DABUR,,-1,1,,NSE,5
781,DALMIASUG-EQ,DALMIASUG,,-1,1,,NSE,5
7780,BCONCEPTS-EQ,BCONCEPTS,,-1,1,,NSE,5
7852,INOXWIND-EQ,INOXWIND,,-1,1,,NSE,1
7886,MHLXMIRU-EQ,MHLXMIRU,,-1,1,,NSE,1
7936,AVANTIFEED-EQ,AVANTIFEED,,-1,1,,NSE,5
8080,SILVERBEES-EQ,SILVERBEES,,-1,1,,NSE,1
8153,MEGASTAR-EQ,MEGASTAR,,-1,1,,NSE,1
8163,SPENCERS-EQ,SPENCERS,,-1,1,,NSE,1
8632,LOWVOL1-EQ,LOWVOL1,,-1,1,,NSE,1
8687,MUKTAARTS-EQ,MUKTAARTS,,-1,1,,NSE,1
8944,RITCO-EQ,RITCO,,-1,1,,NSE,5
9356,MSTCLTD-EQ,MSTCLTD,,-1,1,,NSE,5
9378,TRU-EQ,TRU,,-1,1,,NSE,1
9552,RVNL-EQ,RVNL,,-1,1,,NSE,5
9581,METROPOLIS-EQ,METROPOLIS,,-1,1,,NSE,10
9599,DELHIVERY-EQ,DELHIVERY,,-1,1,,NSE,5
9867,NEXTMEDIA-EQ,NEXTMEDIA,,-1,1,,NSE,1
758115,JSLL-EQ,JSLL,,-1,1,,NSE,5
758173,PROSTARM-EQ,PROSTARM,,-1,1,,NSE,1
758551,RAYMONDREL-EQ,RAYMONDREL,,-1,1,,NSE,5
758563,ELLEN-EQ,ELLEN,,-1,1,,NSE,5
758904,AONEGOLD-EQ,AONEGOLD,,-1,1,,NSE,1
758952,ELM250-EQ,ELM250,,-1,1,,NSE,1
759453,VIKRAMSOLR-EQ,VIKRAMSOLR,,-1,1,,NSE,5
7672,IMAGICAA-EQ,IMAGICAA,,-1,1,,NSE,1
7982,GRWRHITECH-EQ,GRWRHITECH,,-1,1,,NSE,10
8075,DALBHARAT-EQ,DALBHARAT,,-1,1,,NSE,10
811,DCMSHRIRAM-EQ,DCMSHRIRAM,,-1,1,,NSE,10
8119,RPSGVENT-EQ,RPSGVENT,,-1,1,,NSE,5
857,DHAMPURSUG-EQ,DHAMPURSUG,,-1,1,,NSE,1
8736,PNBGILTS-EQ,PNBGILTS,,-1,1,,NSE,1
8797,OBCL-EQ,OBCL,,-1,1,,NSE,1
9087,PIXTRANS-EQ,PIXTRANS,,-1,1,,NSE,10
9111,ARVINDFASN-EQ,ARVINDFASN,,-1,1,,NSE,5
9117,TIPSMUSIC-EQ,TIPSMUSIC,,-1,1,,NSE,5
9309,STLTECH-EQ,STLTECH,,-1,1,,NSE,1
9342,PNC-EQ,PNC,,-1,1,,NSE,1
955,ESABINDIA-EQ,ESABINDIA,,-1,1,,NSE,50
9590,POLYCAB-EQ,POLYCAB,,-1,1,,NSE,50
9592,VENUSPIPES-EQ,VENUSPIPES,,-1,1,,NSE,10
9667,MEDICO-EQ,MEDICO,,-1,1,,NSE,1
9902,AXITA-EQ,AXITA,,-1,1,,NSE,1
758145,LOTUSDEV-EQ,LOTUSDEV,,-1,1,,NSE,1
758457,MOSILVER-EQ,MOSILVER,,-1,1,,NSE,1
758595,INTERNET-EQ,INTERNET,,-1,1,,NSE,1
758667,MANUFGBEES-EQ,MANUFGBEES,,-1,1,,NSE,1
758705,LTGILTCASE-EQ,LTGILTCASE,,-1,1,,NSE,1
759458,GROWWNXT50-EQ,GROWWNXT50,,-1,1,,NSE,1
7862,GVPIL-EQ,GVPIL,,-1,1,,NSE,5
7965,MALLCOM-EQ,MALLCOM,,-1,1,,NSE,10
817,DCW-EQ,DCW,,-1,1,,NSE,1
8050,MAHLIFE-EQ,MAHLIFE,,-1,1,,NSE,5
8311,BLUESTARCO-EQ,BLUESTARCO,,-1,1,,NSE,10
8479,TVSMOTOR-EQ,TVSMOTOR,,-1,1,,NSE,10
8506,MID150BEES-EQ,MID150BEES,,-1,1,,NSE,1
8510,GATEWAY-EQ,GATEWAY,,-1,1,,NSE,1
8529,GMRP&UI-EQ,GMRP&UI,,-1,1,,NSE,1
8654,MOLOWVOL-EQ,MOLOWVOL,,-1,1,,NSE,1
8806,SONAMLTD-EQ,SONAMLTD,,-1,1,,NSE,1
8840,USHAMART-EQ,USHAMART,,-1,1,,NSE,5
8882,TNIDETF-EQ,TNIDETF,,-1,1,,NSE,1
8968,HARIOMPIPE-EQ,HARIOMPIPE,,-1,1,,NSE,5
913,EQUITASBNK-EQ,EQUITASBNK,,-1,1,,NSE,1
9049,ROTO-EQ,ROTO,,-1,1,,NSE,1
9428,SKIPPER-EQ,SKIPPER,,-1,1,,NSE,5
9480,LICI-EQ,LICI,,-1,1,,NSE,5
9558,AKSHAR-EQ,AKSHAR,,-1,1,,NSE,1
9576,MAHESHWARI-EQ,MAHESHWARI,,-1,1,,NSE,1
9874,GOLDTECH-EQ,GOLDTECH,,-1,1,,NSE,1
9897,AIRAN-EQ,AIRAN,,-1,1,,NSE,1
999,EUROTEXIND-EQ,EUROTEXIND,,-1,1,,NSE,1
